ticker,10_0,10_1,122_0,122_1,152_0,152_1,182_0,182_1,273_0,273_1,30_0,30_1,365_0,365_1,547_0,547_1,60_0,60_1,730_0,730_1,91_0,91_1
BUR,,,0.6162875,0.5727504999999999,0.613612,0.5646475,0.627183,0.5649935,0.813849,0.8964159999999999,0.7963495,0.6624575,0.905286,0.9464035000000001,,,0.7086939999999999,0.653165,,,0.685936,0.6306215
BURL,0.678048,0.701032,0.566021,0.5688835,0.5646519999999999,0.5678875,0.5614125,0.565636,0.5576725,0.5618380000000001,0.6401615,0.6519375000000001,0.546172,0.5478395,0.536036,0.5368875,0.586616,0.602901,0.5208675,0.5213855000000001,0.562558,0.5668295
BURU,,,0.8864479999999999,1.0869355,0.9163215,1.0794185,0.9586925,1.0446075000000001,,,0.6393705000000001,0.397027,,,,,0.6123190000000001,0.617587,,,0.7111164999999999,0.9049185
BUSE,,,0.40382850000000003,0.390117,0.3429335,0.358746,0.300901,0.334711,,,0.427994,0.4929075,,,,,0.42759,0.4328325,,,0.414951,0.395094
BVN,,,0.586972,0.5964815,0.585447,0.5978775000000001,0.5827154999999999,0.6010835000000001,,,0.6196444999999999,0.627359,,,,,0.612343,0.617947,,,0.587313,0.596796
BW,,,0.6781455000000001,0.6686719999999999,0.6832199999999999,0.6661254999999999,0.683423,0.6658085,,,0.6522825000000001,0.750078,,,,,0.651537,0.6747935,,,0.752874,0.6709700000000001
BWMX,,,0.6267955000000001,0.6321985,0.64408,0.6642165,0.645637,0.6828345,,,0.597729,1.0727635,,,,,0.611635,0.6770815,,,0.6133765,0.620533
BWXT,,,0.28736300000000004,0.2772715,0.310751,0.29902399999999996,0.314435,0.3028025,,,0.27990550000000003,0.2466335,,,,,0.27250949999999996,0.2593185,,,0.269243,0.261564
BX,0.4311075,0.44945,0.44206,0.4533835,0.4387805,0.4489695,0.4356835,0.445306,0.4292335,0.43782,0.439179,0.457949,0.4232,0.42864599999999997,0.41598500000000005,0.419559,0.4403945,0.4563195,0.410678,0.413768,0.4422045,0.45573850000000005
BXC,,,0.5853105000000001,0.5872729999999999,0.6027595,0.6098025,0.607831,0.615579,0.597084,0.601198,0.5681765,0.568154,0.5812269999999999,0.5833825,,,0.5627605,0.567997,,,0.5728694999999999,0.5747774999999999
BXMT,,,0.32895050000000003,0.32813749999999997,0.3361705,0.3341325,0.33487,0.333093,0.3308095,0.32733599999999996,0.33128,0.3180145,0.3274895,0.32375,0.3282705,0.32753200000000005,0.32943,0.321777,0.328739,0.3344265,0.3253285,0.3188655
BXSL,,,0.42360549999999997,0.29571349999999996,0.431006,0.318264,0.4377455,0.3766665,,,0.658841,0.4046885,,,,,0.4974885,0.2429885,,,0.425536,0.22143249999999998
BY,,,0.3364915,0.45499100000000003,0.3309475,0.445476,0.322411,0.4127805,,,0.432734,0.463838,,,,,0.4225195,0.462708,,,0.33729149999999997,0.454863
BYD,,,0.39800599999999997,0.405739,0.4006265,0.406526,0.402473,0.4061045,0.4033755,0.4070235,0.386345,0.4016715,0.4005825,0.40782300000000005,0.40047849999999996,0.4047265,0.378214,0.3893305,0.400186,0.3994415,0.38756500000000005,0.398146
BYND,1.344121,1.509661,1.0469455,1.1123135,1.0296115000000001,1.081923,1.0119975,1.0570015,0.986824,1.0212675,1.2178195,1.3405710000000002,0.9462409999999999,0.9708485,0.907411,0.9337044999999999,1.129115,1.2065975,0.8618435,0.891174,1.055119,1.130943
BYOB,,,1.1158000000000001,1.095464,1.042664,0.7640750000000001,0.8757345,0.715658,,,1.4073365,1.603135,,,,,1.3522370000000001,1.433543,,,1.0969905,1.2829905
BYRN,,,0.6129455,0.6249925000000001,0.6223015000000001,0.619804,0.6320455,0.614926,,,0.690399,0.7504755,,,,,0.6724475,0.700685,,,0.6130005000000001,0.6255379999999999
BZ,,,0.874495,0.890105,0.8748855,0.891804,0.8770025,0.8941034999999999,0.8522635000000001,0.8547705000000001,0.9345304999999999,0.9302215,0.850255,0.8517655,0.8468285,0.848741,0.8981175,0.9049925000000001,0.8383145000000001,0.8419110000000001,0.8967674999999999,0.9038485
BZFD,,,1.0056444999999998,0.975734,1.0051714999999999,0.975734,1.004756,0.975734,,,1.0135905,0.975734,,,,,1.009399,0.975734,,,1.0064065,0.975734
BZH,,,0.5899004999999999,0.595457,0.5807365,0.592846,0.5796574999999999,0.593112,0.574741,0.5815455,0.6272355000000001,0.6358975,0.565313,0.5640425,,,0.6077725,0.6089964999999999,,,0.5923365,0.595053
BZQ,,,0.8406545000000001,0.8537635,0.8390070000000001,0.852251,0.8360925,0.8506865,,,0.920157,0.9382885,,,,,0.8757090000000001,0.8848115,,,0.8435765,0.8561075
BZUN,,,0.745647,0.8785229999999999,0.745631,0.882123,0.7512939999999999,0.8867995,1.205799,0.914312,0.789068,0.7974395000000001,1.259935,1.0988,,,0.7886139999999999,0.8271525,,,0.7639130000000001,0.857043
C,0.29905349999999997,0.30466150000000003,0.3264245,0.334752,0.325778,0.333009,0.3280375,0.333882,0.32933650000000003,0.33420249999999996,0.310651,0.318645,0.330492,0.334311,0.329784,0.33234600000000003,0.323452,0.332711,0.3293595,0.330793,0.32988249999999997,0.3386135
CAAS,,,0.954466,0.9288155,0.944637,0.926334,0.943015,0.9260945,,,1.060733,0.924697,,,,,0.967397,0.9247000000000001,,,0.9593615,0.9256044999999999
CABA,,,1.4387565,1.7248385,1.4387525,1.7149985,1.438758,1.7107700000000001,,,1.4370845,1.83751,,,,,1.437688,1.7736465,,,1.4388424999999998,1.7427805
CAC,,,0.2677975,0.2584825,0.2728815,0.268632,0.27810599999999996,0.275351,,,0.8694775,0.4139805,,,,,0.2903715,0.2967965,,,0.267103,0.255868
CACC,,,0.4795995,0.49142,0.4813165,0.4932635,0.4822905,0.49427099999999996,0.48736350000000006,0.491577,0.4677065,0.4805625,0.48921749999999997,0.4924425,,,0.468252,0.47709650000000003,,,0.47042300000000004,0.4797865
CACI,,,0.27748700000000004,0.28163950000000004,0.2792635,0.28282850000000004,0.2815255,0.28423149999999997,,,0.26678,0.26597550000000003,,,,,0.26797950000000004,0.26785000000000003,,,0.276835,0.28113
CADE,,,0.38818050000000004,0.36046500000000004,0.40050399999999997,0.3654855,0.3919105,0.3397595,,,0.4457655,0.5243085,,,,,0.41093199999999996,0.4853035,,,0.3972285,0.3467285
CAE,,,0.4736315,0.4732115,0.4650535,0.482958,0.4565685,0.499243,,,0.5049455,0.6131845,,,,,0.504149,0.6049575,,,0.47995849999999995,0.472562
CAF,,,0.600904,0.6065134999999999,0.453874,0.5218309999999999,0.417297,0.42921750000000003,,,0.7718495000000001,0.7571145,,,,,0.708291,0.67583,,,0.621266,0.6140574999999999
CAG,0.216039,0.2143555,0.2399265,0.2412985,0.238614,0.2403055,0.2390035,0.2410565,0.239421,0.241592,0.217057,0.223031,0.24363200000000002,0.244735,0.250404,0.2528825,0.226332,0.229217,0.2588825,0.26436099999999996,0.240648,0.24153750000000002
CAH,0.266056,0.2675925,0.3000085,0.30459250000000004,0.30377750000000003,0.307678,0.3055565,0.30900700000000003,0.3076155,0.310412,0.26945050000000004,0.26869350000000003,0.3094,0.311277,0.30802,0.309758,0.2701085,0.27004249999999996,0.305129,0.30686250000000004,0.284554,0.2891745
CAJ,,,0.33034600000000003,0.3033475,0.306131,0.2911895,0.26315500000000003,0.27529499999999996,,,0.21658650000000002,0.237083,,,,,0.2655835,0.330355,,,0.334846,0.305647
CAKE,,,0.4901485,0.4942345,0.491799,0.49479949999999995,0.4926145,0.494407,0.49292250000000004,0.49303949999999996,0.4827225,0.49737149999999997,0.4864285,0.4886775,,,0.4687565,0.47709999999999997,,,0.47104100000000004,0.4789595
CAL,,,0.5299735000000001,0.5397875,0.529042,0.534341,0.528019,0.5298335000000001,0.5181235,0.5239625,0.6030055000000001,0.6408685000000001,0.5057754999999999,0.5202435,0.519344,0.52906,0.5549839999999999,0.5855049999999999,0.533887,0.5390005,0.526679,0.5421205
CALM,,,0.3965835,0.40521450000000003,0.395704,0.38582700000000003,0.396978,0.3842995,0.3943375,0.3892895,0.38582150000000004,0.371321,0.39247,0.391568,,,0.393237,0.4009605,,,0.3975745,0.413547
CAMP,,,0.9098335,0.9523809999999999,0.858895,0.9208475,0.7782635,0.8764675,0.7496164999999999,1.042868,1.0936625,0.9718374999999999,0.769496,1.1401815,,,1.0015505,0.964194,,,0.9489725,0.958321
CAMT,,,0.4825875,0.461303,0.47915450000000004,0.4643805,0.4787165,0.465553,,,0.510552,0.486447,,,,,0.493424,0.471001,,,0.482077,0.45997
