"","ticker","secid","gvkey","cusip","addzip","gind","gsector","gsubind","state","spcsrc","foreign","no_dur","durables","manuf","energy","chemical","bus_eq","telco","utilities","shops","health","finance","fama","sigma_term_m","sigma_term_bs","sigma_time_10","sigma_time_30","sigma_time_60","sigma_time_91","sigma_time_122","sigma_time_152","sigma_time_182","sigma_time_273","sigma_time_365","sigma_time_547","sigma_time_730","RI10_m","RI30_m","RI60_m","RI91_m","RI122_m","RI152_m","RI182_m","RI273_m","RI365_m","RI547_m","RI730_m","RI10_bs","RI30_bs","RI60_bs","RI91_bs","RI122_bs","RI152_bs","RI182_bs","RI273_bs","RI365_bs","RI547_bs","RI730_bs","AdRI10_m","AdRI30_m","AdRI60_m","AdRI91_m","AdRI122_m","AdRI152_m","AdRI182_m","AdRI273_m","AdRI365_m","AdRI547_m","AdRI730_m","AdRI10_bs","AdRI30_bs","AdRI60_bs","AdRI91_bs","AdRI122_bs","AdRI152_bs","AdRI182_bs","AdRI273_bs","AdRI365_bs","AdRI547_bs","AdRI730_bs"
"2820","PNR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0005384186,0.0001498961,NA,-0.0001998021,0.0001388144,-0.001175498,-0.002186847,-0.005046897,-0.007185221,NA,NA,NA,NA,NA,-1.128722e-05,-1.128722e-05,7.00087e-06,1.351171e-05,2.966104e-05,3.652089e-05,NA,NA,NA,NA,NA,1.165661e-05,1.846945e-07,1.456477e-05,1.915363e-05,3.418943e-05,4.030284e-05,NA,NA,NA,NA,NA,5.011677e-05,5.011677e-05,5.077153e-05,5.015293e-05,6.244038e-05,6.469651e-05,NA,NA,NA,NA,NA,0.000107582,2.87326e-05,1.217057e-06,1.137456e-05,3.131564e-05,3.870222e-05,NA,NA,NA,NA
"2821","POLY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001676613,-0.001611699,NA,0.006713926,0.01175124,0.008170805,0.01010679,0.006217281,0.004890922,NA,NA,NA,NA,NA,-0.0001679104,-0.0001679104,-7.136474e-05,-6.909984e-05,-2.987281e-05,-1.766104e-05,NA,NA,NA,NA,NA,-0.0002775208,-0.0002227156,-0.0001075,-9.605322e-05,-5.150644e-05,-3.572869e-05,NA,NA,NA,NA,NA,0.0001065064,0.0001065064,2.759408e-05,3.245861e-05,2.906532e-06,1.051458e-05,NA,NA,NA,NA,NA,0.0003967594,0.0002516329,0.0001232819,0.0001038323,5.438024e-05,3.732931e-05,NA,NA,NA,NA
"2822","POTX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.001286309,-0.003521325,NA,0.01441027,0.03010685,0.01421327,0.01808895,0.02095055,0.02181455,NA,NA,NA,NA,NA,-0.0005232194,-0.0005232194,-0.0001703251,-0.0001588136,-0.0001462951,-0.0001269278,NA,NA,NA,NA,NA,-0.0005977199,-0.0005604696,-0.0001948857,-0.0001771334,-0.0001609992,-0.0001392081,NA,NA,NA,NA,NA,0.0004618154,0.0004618154,0.0001265544,0.0001221724,0.0001135158,9.875219e-05,NA,NA,NA,NA,NA,0.0007169584,0.0005893869,0.0002106675,0.0001849125,0.0001638729,0.0001408087,NA,NA,NA,NA
"2823","PPA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0002646783,0.00090681,NA,0.002682471,0.005100263,0.003837569,0.005096644,0.005802276,0.005249374,NA,NA,NA,NA,NA,-8.059309e-05,-8.059309e-05,-3.926253e-05,-3.960628e-05,-3.643156e-05,-2.738844e-05,NA,NA,NA,NA,NA,-5.91887e-05,-6.989089e-05,-3.220614e-05,-3.43429e-05,-3.220701e-05,-2.386024e-05,NA,NA,NA,NA,NA,1.91891e-05,1.91891e-05,4.508132e-06,2.965053e-06,3.652221e-06,7.871822e-07,NA,NA,NA,NA,NA,0.0001784273,9.880818e-05,4.798797e-05,4.212198e-05,3.508081e-05,2.546087e-05,NA,NA,NA,NA
"2824","PRF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.587493e-05,-0.0002202615,NA,0.003307318,0.006518761,0.002737597,0.003534366,0.004386218,0.00542387,NA,NA,NA,NA,NA,-0.0001070481,-0.0001070481,-2.902991e-05,-2.818435e-05,-2.822594e-05,-2.92747e-05,NA,NA,NA,NA,NA,-0.000117586,-0.000112317,-3.250394e-05,-3.077564e-05,-3.030579e-05,-3.101171e-05,NA,NA,NA,NA,NA,4.564411e-05,4.564411e-05,1.474075e-05,8.456871e-06,4.553402e-06,1.099076e-06,NA,NA,NA,NA,NA,0.0002368245,0.0001412343,4.828576e-05,3.855471e-05,3.317958e-05,3.261233e-05,NA,NA,NA,NA
"2825","PRFZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000310238,0.000127809,NA,0.00354398,0.006777722,0.006559294,0.008494251,0.008949285,0.006436675,NA,NA,NA,NA,NA,-0.0001077914,-0.0001077914,-6.867095e-05,-6.708207e-05,-5.683584e-05,-3.366174e-05,NA,NA,NA,NA,NA,-0.0001138724,-0.0001108319,-7.067566e-05,-6.857739e-05,-5.803603e-05,-3.46641e-05,NA,NA,NA,NA,NA,4.638742e-05,4.638742e-05,2.490028e-05,3.044085e-05,2.405649e-05,5.486121e-06,NA,NA,NA,NA,NA,0.0002331109,0.0001397492,8.645749e-05,7.635647e-05,6.090982e-05,3.626472e-05,NA,NA,NA,NA
"2826","PRG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001006945,-0.0001859977,NA,0.002424616,0.003842288,0.005649737,0.007503764,0.009185518,0.0102674,NA,NA,NA,NA,NA,-4.725571e-05,-4.725571e-05,-5.101969e-05,-5.325261e-05,-5.38064e-05,-5.088162e-05,NA,NA,NA,NA,NA,-8.702047e-05,-6.713809e-05,-6.412895e-05,-6.303083e-05,-6.165471e-05,-5.743625e-05,NA,NA,NA,NA,NA,1.414828e-05,1.414828e-05,7.249024e-06,1.661139e-05,2.102706e-05,2.2706e-05,NA,NA,NA,NA,NA,0.000206259,9.605538e-05,7.991078e-05,7.080991e-05,6.45285e-05,5.903688e-05,NA,NA,NA,NA
"2827","PRGO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00119046,0.01803212,NA,0.008391703,0.01797387,0.01323069,0.005084322,-0.0003158111,-0.00245164,-0.003225237,-0.004459211,NA,NA,NA,-0.0003194055,-0.0003194055,-0.0001584742,-5.143264e-05,-5.754271e-06,6.929557e-06,7.453395e-06,8.955482e-06,NA,NA,NA,0.0003213472,9.70847e-07,5.276292e-05,0.0001061295,0.0001207101,0.0001125481,7.786577e-05,6.162008e-05,NA,NA,NA,0.0002580015,0.0002580015,0.0001147035,1.479142e-05,2.702507e-05,3.510518e-05,5.187499e-05,4.010323e-05,NA,NA,NA,0.0002021086,2.794644e-05,3.698109e-05,9.83504e-05,0.0001178363,0.0001109475,9.89394e-05,7.466715e-05,NA,NA
"2828","PRGX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0008717198,0.001151434,NA,0.02224541,0.04536253,0.02511442,0.03430916,0.03609575,0.02092006,NA,NA,NA,NA,NA,-0.0007705709,-0.0007705709,-0.000285562,-0.0002883678,-0.000243207,-0.000119735,NA,NA,NA,NA,NA,-0.0007031324,-0.0007368516,-0.0002633295,-0.0002717846,-0.0002298968,-0.0001086188,NA,NA,NA,NA,NA,0.0007091669,0.0007091669,0.0002417913,0.0002517266,0.0002104277,9.155941e-05,NA,NA,NA,NA,NA,0.000822371,0.0007657689,0.0002791114,0.0002795637,0.0002327706,0.0001102194,NA,NA,NA,NA
"2829","PRN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0003424963,-0.000289498,NA,0.01044384,0.02123017,0.004714262,0.005787809,0.00635145,0.005595884,NA,NA,NA,NA,NA,-0.0003595444,-0.0003595444,-5.556877e-05,-5.02484e-05,-4.403912e-05,-3.262847e-05,NA,NA,NA,NA,NA,-0.0003577778,-0.0003586611,-5.498637e-05,-4.981399e-05,-4.369045e-05,-3.233727e-05,NA,NA,NA,NA,NA,0.0002981404,0.0002981404,1.179811e-05,1.360718e-05,1.125978e-05,4.452845e-06,NA,NA,NA,NA,NA,0.0004770164,0.0003875784,7.07682e-05,5.759307e-05,4.656424e-05,3.393789e-05,NA,NA,NA,NA
"2830","PRTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004390673,0.006442724,NA,0.01402589,0.02366111,-0.08564998,-0.1155851,-0.1181823,-0.07526142,NA,NA,NA,NA,NA,-0.000321174,-0.000321174,0.0009894577,0.0009834077,0.0008064014,0.0004376489,NA,NA,NA,NA,NA,-0.0002527723,-0.0002869732,0.001012008,0.001000228,0.0008199018,0.0004489239,NA,NA,NA,NA,NA,0.00025977,0.00025977,0.001033228,0.001020049,0.0008391808,0.0004658245,NA,NA,NA,NA,NA,0.0003720109,0.0003158905,0.0009962259,0.0009924487,0.000817028,0.0004473232,NA,NA,NA,NA
