"","ticker","sigma_term_m","sigma_term_bs","sigma_time_10","sigma_time_30","sigma_time_60","sigma_time_91","sigma_time_122","sigma_time_152","sigma_time_182","sigma_time_273","sigma_time_365","sigma_time_547","sigma_time_730","RI10_m","RI30_m","RI60_m","RI91_m","RI122_m","RI152_m","RI182_m","RI273_m","RI365_m","RI547_m","RI730_m","RI10_bs","RI30_bs","RI60_bs","RI91_bs","RI122_bs","RI152_bs","RI182_bs","RI273_bs","RI365_bs","RI547_bs","RI730_bs","AdRI10_m","AdRI30_m","AdRI60_m","AdRI91_m","AdRI122_m","AdRI152_m","AdRI182_m","AdRI273_m","AdRI365_m","AdRI547_m","AdRI730_m","AdRI10_bs","AdRI30_bs","AdRI60_bs","AdRI91_bs","AdRI122_bs","AdRI152_bs","AdRI182_bs","AdRI273_bs","AdRI365_bs","AdRI547_bs","AdRI730_bs"
"343","NFLX",0.000491592328511901,2.0818786666669e-05,0.00176215803321429,0.00430328944261905,0.00645796727315476,0.00807593236738889,0.0102337250112917,0.011641559695619,0.0116042355628334,0.0145679326065,0.0156642165952381,0.0164351052943333,0.0130832877831745,-0.000127056570470238,-0.000127056570470238,-9.94395824107143e-05,-8.33443960316152e-05,-7.9853546580162e-05,-7.33550484678098e-05,-6.10584793094586e-05,-5.15616859999564e-05,-4.15688336074689e-05,-2.91471900654871e-05,-1.72488978830995e-05,-0.000174133924654762,-0.000142749021865079,-0.000107285808108135,-8.85177316562881e-05,-8.37123461034836e-05,-7.64522428220548e-05,-6.3645147121795e-05,-5.32861312081807e-05,-4.28586241330723e-05,-3.00078363942718e-05,-1.78937931459011e-05,5.25358681321676e-05,5.25358681321676e-05,7.97381611256531e-05,4.19560435561149e-05,7.56792492556554e-06,3.07037315197207e-06,4.55281111729394e-06,2.35038406269499e-05,3.07454955893643e-06,3.11770861973528e-06,5.76375548884849e-06,0.000953446173433212,0.000282791479056292,8.79255124685769e-05,6.85914335389818e-05,7.48896194650394e-05,6.31126558983819e-05,5.80271010139773e-05,5.92449937242778e-05,2.99256069375054e-05,2.12260456639227e-05,1.93641564053305e-05
"344","NIO",-0.00590606997802082,0.0222264045404167,-0.00696297818948413,-0.00907679461241075,-0.00877888614041668,-0.0138287581755555,-0.0186090023930001,-0.0158395006796507,-0.0163254536345694,-0.0202298832905,-0.0239976731518702,-0.0146900669753099,0.00331070830064479,0.000105690821146331,0.000105690821146331,4.78802693732645e-05,8.70625076652169e-05,0.000104122396844093,6.5351517773881e-05,5.7249360750267e-05,5.24681806317919e-05,4.9566036092738e-05,1.60584954246601e-05,-1.26257236694049e-05,0.00291893827299008,0.00104343997176091,0.000516754844680556,0.000396210579296398,0.000334716450273908,0.000250433586974128,0.000211823396565858,0.000155517537842186,0.000126641308745991,6.74889790049846e-05,2.59119126572218e-05,0.000285283259748737,0.000285283259748737,0.000227058012909632,0.000212362947252947,0.00019154386834982,0.000141776939393663,0.000113755028942432,8.05260260047984e-05,8.80603201412705e-05,4.20879768704119e-05,1.14058127515398e-06,0.00213962602421163,0.000903397514569701,0.000536115140320114,0.000416136877413704,0.000343539176912352,0.0002637731738978,0.000217441442673675,0.000149558675326088,0.000139574325941558,7.62707697353337e-05,2.44415493977924e-05
"345","NKE",0.000378367627321427,-0.000815118796607144,0.00153095997731151,0.00383614467729167,0.00535944034660714,0.00576665522152778,0.00497233886522224,0.00570697301568255,0.00656520494066668,0.00306575302149999,0.00152925537809526,0.00457303991021432,0.00946481891288689,-0.000115259234999008,-0.000115259234999008,-8.3017878654762e-05,-5.92119515846852e-05,-3.76555019500066e-05,-3.50566143971126e-05,-3.39936116117871e-05,-9.84390254277862e-06,-3.15311712540776e-06,-7.66850508755557e-06,-1.24471935418705e-05,-0.000234607877391865,-0.000155042115796627,-0.000102909319053571,-7.23271870124717e-05,-4.74381775559785e-05,-4.29084987650638e-05,-4.05512293256803e-05,-1.42156476853741e-05,-6.42294294439014e-06,-9.85038154811969e-06,-1.40821064513617e-05,6.4333203603398e-05,6.4333203603398e-05,9.61598648816054e-05,6.60884880030449e-05,4.97659695557209e-05,4.13688072226693e-05,2.25120565803775e-05,1.82139428302279e-05,3.53411669231248e-05,1.83609763581962e-05,9.62051147619528e-07,0.00101392012617032,0.00029508457298784,8.35490234140136e-05,5.24008888951654e-05,3.86154509175343e-05,2.95689118413909e-05,3.49331832178627e-05,2.01745102014712e-05,6.51007425117679e-06,1.06859081777058e-06,1.5552469710791e-05
"346","NKLA",-0.00713964594754466,0.0236250763047618,-0.00291539554833334,0.0055331052500893,-0.00157313396172622,-0.0164930433344444,-0.000732248214930556,-0.00254254957104762,-0.00871615323529188,-0.0510335624026041,0.0199886599684133,-0.0248263193761447,-0.112483065071518,-0.000422425039921132,-0.000422425039921132,-9.27751997636407e-05,0.000102784586669228,-5.25196535460173e-05,-3.02440551085332e-05,8.66212795465505e-06,0.00016078357675846,-7.4324125797145e-05,3.23339550797075e-05,0.000144306053594484,0.00265404718530951,0.000603065701822416,0.000419970171108133,0.000440858457573694,0.000199650200981085,0.000172155433393483,0.000177699063406888,0.000273474867059948,9.96278448314658e-06,8.8576591738403e-05,0.00018644950873463,0.000242832601318726,0.000242832601318726,8.64025437727266e-05,0.000228085026256958,3.49018179597103e-05,4.61813665112487e-05,6.51677961468197e-05,0.000188841422131466,3.58298417486125e-05,5.83634365254593e-05,0.000155791195988735,0.00187473493653106,0.000463023244631203,0.000439330466747691,0.000460784755691,0.000208472927619529,0.000185495020317156,0.000183317109514706,0.000267516004543851,2.28958016787135e-05,9.73583824687521e-05,0.0001849791454752
"347","NKTR",0.0226101997950298,0.0465079548969643,-0.000753096149057535,-0.0474796880372321,-0.00495473941333338,0.00370572088186803,0.00489793957278562,-0.00222828439234121,-0.00646186539970841,-0.00616320075474998,0.00728646783791692,NA,NA,0.00233632959440873,0.00233632959440873,0.000459415653472719,0.000207741526518261,0.000145182460838067,0.000163411080180072,0.000159736621949111,0.000105397071610915,4.19828272797612e-05,NA,NA,0.00472610510460219,0.00313292143113988,0.000857711571838295,0.000470354219946113,0.000341065699378514,0.000320633153219115,0.000291042968663037,0.000192934636086866,0.000107456128928897,NA,NA,0.00251592203301113,0.00251592203301113,0.000638593397009086,0.000333041966105991,0.000232603932343794,0.000239836501799854,0.000216242290141275,0.000133454916983921,8.04771113282937e-05,NA,NA,0.00394679285582373,0.00299287897394867,0.000877071867477853,0.000490280518063419,0.000349888426016958,0.000333972740142788,0.000296661014770855,0.000186975773570768,0.000120389146124464,NA,NA
"348","NLY",0.0347926516384226,0.00851680264041666,0.0245356336483829,0.00402159766830357,0.000976316114583338,0.000215815205666664,-0.00317170730590278,-0.00374641291209522,-0.00457292777662501,-0.00264371965568753,-0.0125077256475,-0.0116112599061905,0.0157218147945237,0.00102570179900397,0.00102570179900397,0.000563605592063988,0.000379965235524791,0.000311183270035454,0.000253546477306038,0.000216294392390372,0.000137129565179891,0.000129590074755952,8.48334763155632e-05,2.61244340327383e-05,-0.00160188310079663,0.000149840165737103,0.000125674775430555,9.12196421401098e-05,9.58074585763889e-05,8.06790496875782e-05,7.19215956980312e-05,4.08810340516637e-05,5.76014473641553e-05,3.67971892990989e-05,-9.86987966316028e-06,0.00120529423760637,0.00120529423760637,0.000742783335600355,0.000505265675112521,0.000398604741541182,0.00032997189892582,0.000272800060582536,0.000165187410552897,0.000168084358804485,0.000110862957761315,3.76095764269893e-05,0.00238119534957508,9.79770854589001e-06,0.000145035071070113,0.000111145940257416,0.000104630185214833,9.40186366112511e-05,7.75396418058488e-05,3.49221715355666e-05,7.05344645597222e-05,4.55789800294481e-05,1.13402429225896e-05
"349","NOC",0.00133861432697917,0.00247875578624999,0.00196394640298611,0.003214610555,0.00445031094857143,0.00617322936100001,0.00816416617063491,0.00709702944088097,0.00708470289095831,0.010406247475,0.0104003329338046,0.0104881246479643,0.00581893835937503,-6.25332076006943e-05,-6.25332076006943e-05,-5.1861610359871e-05,-5.31276377364928e-05,-5.59471462594733e-05,-3.78843099598803e-05,-3.15719151866986e-05,-3.32147734359739e-05,-2.48266263200696e-05,-1.67267099103933e-05,-6.13743018136419e-06,5.1480938326388e-05,-2.45284922916669e-05,-3.28592527053573e-05,-4.05986107115387e-05,-4.66017244621714e-05,-3.03833793067828e-05,-2.53074016742216e-05,-2.90384310943225e-05,-2.17029510891906e-05,-1.46423562371377e-05,-4.57559256592471e-06,0.000117059231001712,0.000117059231001712,0.000127316133176496,7.21728018512374e-05,3.14743252462543e-05,3.85411116599016e-05,2.4933753005466e-05,5.15692806296739e-06,1.36676577284629e-05,9.30277153535844e-06,5.34771221288677e-06,0.000727831310452063,0.00016457094948288,1.34989570657994e-05,2.06723125942324e-05,3.77789978237272e-05,1.70437923831098e-05,1.96893555664039e-05,3.49972936104196e-05,8.76993389362368e-06,5.86056550678862e-06,6.04595582535403e-06
"350","NOK",0.000198969383258931,0.000455968496249999,0.000397344199801588,0.000794093832886901,0.000822689392142861,0.00016575287597916,0.000146859554513941,0.00177682640537304,0.00472796003351389,0.00984136539316665,0.0041724493276042,0.0125909408149612,0.0194946477774108,-1.98374816542657e-05,-1.98374816542657e-05,-1.03953334813988e-05,3.6501656351397e-07,4.27129743811396e-07,-1.03806383033823e-05,-2.48845640123899e-05,-3.53201319044239e-05,-1.08862464228638e-05,-2.26544267489987e-05,-2.64324361563724e-05,5.86242964484111e-06,-1.12708445545634e-05,-6.11201493154771e-06,3.18918264033889e-06,2.53367985029556e-06,-8.68985466528314e-06,-2.34724809739774e-05,-3.43787432121489e-05,-1.01821392639841e-05,-2.21845929044081e-05,-2.60803825769326e-05,0.00015975495694814,0.00015975495694814,0.000168782410054968,0.000125665456151244,8.7848601249539e-05,6.60447833163996e-05,3.16211041797747e-05,7.26228653141741e-06,2.76080376256688e-05,3.37505469675309e-06,1.49472937621214e-05,0.00077344981913361,0.000151313301745776,1.32482807080102e-05,2.31154807576452e-05,1.13564064887398e-05,4.64973225838977e-06,1.78544348661598e-05,4.0337605728246e-05,2.75087793158281e-06,1.3402802174059e-05,2.75507458363619e-05
"351","NOV",0.00605732346035713,0.0205970366026786,0.000263941790476191,-0.0113228215492857,0.0208525789771428,0.0213102161757153,0.0180234128255734,0.0293873334586984,0.0396887839008195,0.0458944723285208,-0.0171114974938293,-0.0687245418350268,-0.0491717113411504,0.000579338166988094,0.000579338166988094,-0.000246587591946428,-0.000167614205663276,-9.80826997148872e-05,-0.000153486907883824,-0.000184788244178365,-0.000145923622227706,6.34762217922915e-05,0.000136712733629587,7.56562120568596e-05,0.00203330948122024,0.00106399527173214,-4.25903957440403e-06,-7.8371381652383e-06,2.10952768615182e-05,-5.78309003685515e-05,-0.000104899710429345,-9.26645997283597e-05,0.0001033110523192,0.000163293562043337,9.55736273203137e-05,0.0007589306055905,0.0007589306055905,6.74098484100612e-05,4.23137660755463e-05,1.06612282091597e-05,7.70614862640424e-05,0.0001282825759862,0.000117865776854699,0.000101970505840824,0.000162742215075338,8.71413544511106e-05,0.00125399723244179,0.00092395281454093,1.51012560651539e-05,1.2089159952068e-05,2.99180034999625e-05,4.44913134448785e-05,9.92816643215278e-05,9.86234622444568e-05,0.000116244069514767,0.000172075352773686,9.41032640608844e-05
"352","NOW",0.000439515312232145,0.000863067222916655,0.00171068284673611,0.00425301791574404,0.00636732935708333,0.00784277959860418,0.0100632668941429,0.00973765537521432,0.0103641503772084,0.0134364199189999,0.0131971350247867,0.0185606297864693,0.0217836934046825,-0.000127116753450397,-0.000127116753450397,-9.87969007475198e-05,-8.13545525974949e-05,-7.88832096877928e-05,-6.11719740985669e-05,-5.45309618954738e-05,-4.76077091822996e-05,-3.49523827741221e-05,-3.31281800260277e-05,-2.92386001266443e-05,-8.47615623819456e-05,-0.00011299835642758,-9.17377022361113e-05,-7.67001359965662e-05,-7.5411472714969e-05,-5.83854483703794e-05,-5.22037535950094e-05,-4.605623698199e-05,-3.37919665804659e-05,-3.23538620905898e-05,-2.86583920298162e-05,5.24756851520094e-05,5.24756851520094e-05,8.03808427888475e-05,4.39458869902352e-05,8.53826181793477e-06,1.5253447521215e-05,1.97470629669085e-06,1.95498638092931e-05,3.54190127441043e-06,7.09869858027589e-06,1.77534577323933e-05,0.000864073811160396,0.000253040813618793,7.23774065965534e-05,5.67738378792599e-05,6.65887460765247e-05,4.50458614467065e-05,4.65857074871918e-05,5.20150994980871e-05,2.0858949384899e-05,2.35720713602407e-05,3.01287552892455e-05
"353","NQX",0.000806572874270831,0.0022768703169643,0.00156371667451389,0.003078004275,0.00413628967351189,0.00582807703111111,0.00626041525651786,0.00725509672807144,0.00688708468229165,NA,NA,NA,NA,-7.57143800243057e-05,-7.57143800243056e-05,-5.5495279987351e-05,-5.51813643608822e-05,-4.47036260839921e-05,-4.24244990381619e-05,-3.34094055385759e-05,NA,NA,NA,NA,7.1315364245041e-05,-2.67044652678567e-05,-3.09903226091266e-05,-3.9024249606009e-05,-3.26520077012587e-05,-3.27514895467575e-05,-2.53308481611393e-05,NA,NA,NA,NA,0.0001038780585781,0.0001038780585781,0.000123682463549016,7.01190752268479e-05,4.27178454217355e-05,3.400092258162e-05,2.30962626535887e-05,NA,NA,NA,NA,0.00070799688453341,0.00016674692245907,1.16300269695687e-05,1.90979514887027e-05,2.38292810628145e-05,1.94119026230846e-05,1.97128020533216e-05,NA,NA,NA,NA
"354","NRG",-0.00137625631616071,0.006934826785,0.000442642429652778,0.00408043992127976,0.00581702447214286,0.00605798177264584,0.00656993958185713,0.0078278984736508,0.0091026484488333,0.0122812873367708,-0.00658543949094747,-0.0112231287677411,0.00272169920286689,-0.000181889874581349,-0.000181889874581349,-0.000119888013138393,-8.16949240528192e-05,-6.51327532624414e-05,-6.05536499329705e-05,-5.75763998076594e-05,-5.00276324283205e-05,1.42717347254432e-05,1.80015949754669e-05,-5.61363769729809e-06,0.000649218435534722,9.51462287906745e-05,1.86300385476189e-05,9.63565947641938e-06,2.99087871428578e-06,-5.87547163586051e-06,-1.19111080430401e-05,-1.95841045852409e-05,3.70418254135547e-05,3.31955311750294e-05,5.77140764675768e-06,2.29743597894328e-06,2.29743597894333e-06,5.92897303979744e-05,4.36055155349109e-05,2.22887182432862e-05,1.58717716868114e-05,1.07073161549478e-06,2.1969787055314e-05,5.27660187739757e-05,4.40310764212187e-05,5.87150469695287e-06,0.000130093813243729,4.48962284005384e-05,3.79903341871768e-05,2.95619575937257e-05,1.181360535273e-05,7.4641152878124e-06,6.29306193522242e-06,2.55429671013381e-05,4.99748426091216e-05,4.19773219053785e-05,4.30104438732836e-06
"355","NSC",0.000313268249776787,0.00200899927446429,0.00128172620163691,0.00321864210535715,0.00377597386458334,0.00313476280604863,0.00394252798536509,0.00395897386630954,0.00262825442948612,0.000801950955000004,0.000528720083368045,0.00263314584763502,0.00538895802277776,-9.6845795186012e-05,-9.6845795186012e-05,-5.77117602467758e-05,-3.10054346843059e-05,-2.97480306195762e-05,-2.3984905371926e-05,-1.27197042841172e-05,-1.79004653927918e-06,-5.90278996140433e-07,-4.2410925006549e-06,-6.95299968904243e-06,7.27273072827381e-05,-4.03214276964286e-05,-2.94495765019841e-05,-1.23710278196081e-05,-1.58485959909902e-05,-1.28287802095083e-05,-3.40250085176829e-06,4.42142241562009e-06,4.05555942766094e-06,-1.14103578276185e-06,-4.63008047714175e-06,8.2746643416394e-05,8.2746643416394e-05,0.000121465983289592,9.42950049034242e-05,5.76734408861513e-05,5.24405162478559e-05,4.37859639080474e-05,2.62677988337273e-05,3.79040050523921e-05,2.17883889450969e-05,4.53214270520853e-06,0.000706584941495713,0.000180363884887642,1.00892808624263e-05,7.5552702976982e-06,7.02586935254591e-06,5.1080671416465e-07,2.21554525604939e-06,1.53744010047702e-06,1.69885766232279e-05,7.64075494758726e-06,6.10044373657107e-06
"356","NTAP",0.00242495723477678,0.00263933766708334,0.0020633733479365,0.00134020557425595,0.00639897003095238,0.00620690989569444,0.00131802700096827,0.00189601020568254,0.003834923204125,-0.000913802397083353,-0.04568294448,-0.0497356356320833,-0.0109753041370137,3.61583886840275e-05,3.61583886840275e-05,-6.62335466029267e-05,-4.15599193507436e-05,9.07319863777467e-06,3.47991466509368e-06,-7.74706576564955e-06,1.22298887613924e-05,0.000131802470451443,9.53575737968192e-05,1.83565224271103e-05,5.75964319146833e-05,4.33044030942461e-05,-6.26605393978174e-05,-3.92040904242979e-05,1.08304152960251e-05,4.89031224605788e-06,-6.5691513024267e-06,1.30151650702076e-05,0.000132389814101598,9.57494941483851e-05,1.86501942521878e-05,0.000215750827286433,0.000215750827286433,0.000112944196933441,8.37405202369866e-05,9.64946701435022e-05,7.99053362848756e-05,4.87586024265151e-05,4.02877341343989e-05,0.000170296754499976,0.000121387055242571,2.98416648213613e-05,0.000721715816863767,9.67380540969668e-05,4.33002437582595e-05,1.92777923069916e-05,1.96531419344694e-05,1.82298991697308e-05,9.51105194609023e-07,7.05630255411054e-06,0.000145322831297165,0.000104531284878734,1.71798309927585e-05
"357","NTES",0.00123607393986607,0.00786513066619048,0.00148155141110119,0.00197250635357143,0.00567502367339284,0.00681076112888889,0.00607951685357147,0.00746102437333334,0.009665763068,0.0109729729958333,0.00792205872380953,0.00995321782598426,0.00686790872428573,-2.4547747123512e-05,-2.4547747123512e-05,-7.39824955587795e-05,-6.12602987804705e-05,-3.97003517516836e-05,-4.0953621272811e-05,-4.63169732315051e-05,-3.56662969083049e-05,-1.83177665313519e-05,-1.59362776711484e-05,-7.71484217043789e-06,0.000638357925508929,0.000196420810420635,3.6501783213294e-05,1.15864784318857e-05,1.46361787919591e-05,2.6585940319549e-06,-9.89358462532698e-06,-1.13840378375195e-05,-1.55967281148062e-07,-3.81734398499775e-06,1.36605745466404e-06,0.000155044691478894,0.000155044691478894,0.000105195247977588,6.40401408072597e-05,4.77211197540439e-05,3.54718003469709e-05,1.01886949606596e-05,7.60845153529839e-06,2.01765175171806e-05,1.00932037746034e-05,3.77030022381307e-06,0.000140954323269521,5.63783532294222e-05,5.58620788528519e-05,3.1512776549192e-05,2.34589054304033e-05,1.59981809556278e-05,4.2755385175093e-06,1.73429003536166e-05,1.27770499144189e-05,4.96444674535135e-06,1.04305804765282e-07
"358","NTNX",0.00675464257840776,0.0244971171820833,0.00447772683104167,-7.61046636905049e-05,0.0126540664419643,0.0144195911916875,0.0182248172539425,0.0225691504329286,0.0272971034512222,-0.000505975867312303,-0.0123395135084077,0.0286674546574287,0.095461353777778,0.000227691574736609,0.000227691574736609,-9.83237310592762e-05,-8.42302045415355e-05,-9.40178252093013e-05,-0.000104042814832374,-0.000112870664136343,2.65956719623445e-05,5.23127564022341e-05,-4.00599855192339e-05,-0.000121516042738863,0.00200193903510416,0.000819107394859126,0.000197384179001983,0.000110742043850503,5.14122944929571e-05,1.26839917707548e-05,-1.53845399403236e-05,9.15864214263575e-05,0.000100922275864359,-7.62401732238653e-06,-9.7211283007801e-05,0.000407284013339015,0.000407284013339015,8.08540124770912e-05,4.10702350461947e-05,6.59635370357376e-06,2.76173932125917e-05,5.63649959441784e-05,5.4653517335351e-05,9.08070404507666e-05,1.40305040734821e-05,0.000110030900344612,0.00122262678632571,0.000679064937667913,0.000216744474641541,0.00013066834196781,6.02350211314013e-05,2.60235786944277e-05,9.76649383250594e-06,8.56275589102604e-05,0.000113855293059926,1.15777340796258e-06,9.86816462672303e-05
